reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2e093863-5c3f-4da9-a175-9e262aae74cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang sejauh ini sangat membantu. Untuk masukan saja. Kadang bisa terjadi dobel order. Mohon dikasih fitur/opsi mau order berapa driver. Biar gak dobel. Sama dikasih flash advertise dong yang isinya himbauan untuk cs agar menggunakan fitur notes, karena di daerah2 pedesaan map suka mleset jauh. Jadi biar para driver gampang jemputnya. Thanks",5,0,3.56.2,2021-08-29 18:17:51,,,3.56.2
73b2517e-6072-4921-8c64-71d1846d76dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin kesini kalian makin nggak jelas. Posisi driver selalu ngasihnya yg jaraknya gak ngotak, waktu 10-15 menitan itu sangat jauh sekali.",1,0,,2025-08-10 22:33:23,"Hai Kak @lutgi _, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko
",2025-08-10 23:52:36,
7504ef07-cd0d-49e0-b749-47972fac73ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Beberapa waktu lalu saya dapet voucher gratis ongkir untuk go food, lalu 
saya pakailah untuk order makan dg go food jarak antara tempat makanan saya 
pesan dan posisi tempat saya kurang dari 1km, saya byar menggunakan go pay, 
saya udh pakai voucher nya tapi tetap saja di totalannya ada ongkir dan 
cukup mahal menurut saya, kenapa ya ? Jadi seakan ga berguna voucher 
terpakai tapi masih kena tarif ongkirnya",5,0,3.23.6,2019-03-09 18:23:58,,,3.23.6
5b5238a2-ddcd-4604-a902-9741bbf26608,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Skrg udah ga ada voucher diskon gofood, jadi ga guna lagi, gue hapus aja aplikasinya, nanti kalau ada promo lagi baru install. Percuma pakai gofood, jadi mahal, udah mahal dari harga asli di resto, tambah biaya aplikasi, tambah ongkir, double2 rugiiiiiiiii",1,0,,2022-02-20 14:41:12,"Hai Nita, mohon maaf atas kendalanya ya. Terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Viska",2022-02-21 07:50:38,
c9d41fc7-3b81-4915-9f5b-bafd330cf226,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang sangat membantu sekali, dalam beraktifitas sehari2, terutama dengan adanya Gopaylater...... kebutuhan transportasi, pemesanan makanan, bayar tagihan, transfer, Top up Pulsa/Listrik, apalagi banyak Reward dan potongan. Best and Recommended Aplication",5,0,3.43.3,2022-07-11 15:44:20,,,3.43.3
e31e7a97-4750-4421-b1b5-c5ce1084ee0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa saat saya mau gofood kenapa selalu gabisa. Selalu ada tampilan bahwa harus menyalakan gps padahal lokasi saya sudah aktif tetep tidak bisa dan ketika saya mencoba pesan goride itu bisa tidak ada bacaan untuk menyalakan lokasi. Saya jadi susah untuk pesan gofood. Tolong ya diperbaiki,2,137,3.16.1,2018-11-10 19:34:17,,,3.16.1
d77e5eff-d3ef-4ef2-84a3-97ca84ecd1a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gojek makin hari makin gajelas, skrg driver bisa seenaknya batalin pesanan tanpa mikir penumpang udah nunggu lama, kadang harga ga logis pdhl ga terlalu jauh, -1 promo pula",1,0,5.22.2,2025-07-05 14:01:46,"Hai Kak Nayra, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Miko",2025-07-05 14:32:06,5.22.2
0e8ac7ad-248a-42a2-8589-d5ed29b1ce7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Paketku banyak, unlimited yg kubeli. Sinyalku pun 4G, hpku pun gak kentang x. Tapi notif dari kelen gaenak x, bisa""nya aplikasi kelen macet. Aku pas lagi pesan makanan pula tu. Cemana cak, kelen beruli lah dulu aplikasi kelen nih biar gak apa kali yaa.",1,0,,2021-09-12 00:13:53,"Hai Muliyani, mohon maaf atas kendalanya. Pastikan sinyal internet kamu bagus dan sudah menggunakan aplikasi Gojek versi terbaru.

Jika masih mengalami kendala, silakan laporkan dengan cara klik tautan https://gjk.id/8 yang dikirim ke email Gmail kamu dan pastikan klik dari ponsel Android kamu ya.^Viska",2021-09-12 07:28:33,
f8dea309-2850-4ecd-aab3-312749fd5aeb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"knpa apk gojek sekarang sangat lemot dalam mengakses. seperti di gofood udah nunggu lama tapi loading terus ditambah muncul tulisan 'internet mati' padahal lagi pake wifi+data. waktu mau pesen juga ga muncul harganya, loading juga. keburu kelaparan kalo seperti itu terus. tolong diperbaiki, padahal saya sudah update dan menggunakan jaringan yg stabil.",1,0,,2023-06-05 16:50:42,"Hai Cellin, mohon maaf atas kendalanya. Pastikan sinyal internet bagus dan sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih mengalami kendala, silakan laporkan dengan cara klik tautan https://gjk.id/ErrorApps dari email di ponsel Android-mu, cantumkan kode psr-23-158-0247-42266 pada kolom 'Ceritakan lebih lanjut'. ^Meta",2023-06-07 09:47:53,
170acdd7-6ffd-4a52-8bb2-e0db453ff0c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya pelanggan setia gojek dari mulai food, car, dan, jek nya tapi saya merasa kecewa dengan banyaknya kabar dan kasus yang beredar. Serta,pihak gojek lebih memilih mementingkan si customer yang ingin melakukan pelanggaran lalu lintas Saya sangat risih melihat ketidak adilan untuk si driver",1,0,5.16.3,2025-04-20 23:59:50,,,5.16.3
a2454022-6793-4c21-b500-1a662c1e772b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jika bisa adakan fitur membatalkan pesanan, jadi biar ga ribet2, kadang suka ga sengaja ke pejet pesan gabisa di batalkan, emang saya saya yang salah, tapi mau tidak mau bakal ribet, kalau bisa adakan fitur tunggu selama 5 detik untuk mengkonfirmasi pesanannya, jadi kita bisa lihat dalam 5 detik pesanannya bisa di batalkan, ngerti ga? setelah 5 detik di pesan sudah tidak bisa di batalkan lagi, menurut saya segitu lumayan.",1,0,,2022-08-26 15:20:44,"Hai Naurra, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2022-08-27 08:58:26,
d7350aba-9930-4de0-a8bc-683a4f273265,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"driver mobil pada ngaret, udh dipesen malah diem aja, kalo gak niat narik kasih sanksi dong ke drivernya. kita udh nungguin dia malah dieemmmm aja disitu kayak ngetem angkot.",3,1,5.25.1,2025-07-27 06:38:27,"Hai Kak @Ghozawan, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Driver menjemput terlalu lama"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Melisa",2025-07-27 08:27:01,5.25.1
0dacb497-1038-4432-9579-66bb3804d34a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini kenapa setiap cari makanan atau pilih menu terdekat dan terlaris selalu balik lg ke beranda, saya lihat yg lain jg gt. Setelah update. Sehabis update ini saya jd males mau pesen gofood. Karena app nya ngeselin. Susah bt cari menu. Balikin ku dl. Di upgrade malah makin error. ... Perbaiki lah. Udah banyak yg komplaon tuh.",1,0,,2022-02-18 19:26:40,"Hai, mohon maaf atas kendala yang dialami. Sebelum memesan, pastikan sinyal internet bagus dan sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih mengalami kendala, silakan laporkan dengan cara klik tautan https://gjk.id/6 dari email di ponsel Android-mu, cantumkan kode psr-22-0050-0052-59428 pada kolom 'Ceritakan lebih lanjut'.^Meta",2022-02-19 07:56:18,
2a88d9b4-71ef-48e5-87ed-97c928f016cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan membantu cuma ahir ahir ini susah dapat trip,2,0,5.26.1,2025-08-04 13:56:25,"Hai Kak Santy, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Miko",2025-08-04 20:06:53,5.26.1
c5f7fc5a-6ae7-4cb9-824b-fbd60f23629a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa 2x pesan gojek dengan driver orang yang Sama biasanya selalu beda orang,tolong mending setiap pesanan gojek dan lainnya harus beda driver jangan samain driver yg sebelumnya,jadi ngerii",3,0,5.23.1,2025-07-17 13:24:07,"Hai Kak Dika, terima kasih atas ulasan yang kamu berikan. Adanya kesamaan driver bisa terjadi karena menyesuaikan ketersediaan driver saat itu dan berada di dekat titik penjemputan, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu. ^Maura",2025-07-17 13:34:50,5.23.1
0f8ca0e1-af76-4192-894d-f58003847845,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fitur lokasi tersimpannya tolong rapihin ka. Masa cuma muncul 2 alamat yang bisa interact, bisa liat alamat yang lainnya tapi ga bisa di interact. Percuma dong disimpan? Duh gimana sih jelasinnya, coba deh save 5 lebih alamat, yang ke 5 dst itu ga bisa di klik.",1,1,,2023-11-18 12:31:48,"Hai Kak Siti Komariah, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2023-11-18 14:58:49,
4824389f-f716-469a-8919-b3e3ad3e643e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya tidak mau pake gojek lagi, sistem yg aneh masa tidak ada menu pembatalan pesanan. Saya kan salah pesan. Gak kaya aplikasi sebelah. Udh murah banyak promo. Sistem aplikasinya jelas lagi. Saya sangat kecewa. TAKE DOWN AJA APLIKASI BURUK BEGINI",1,1,,2021-02-14 15:34:56,,,
33f4aad1-3456-471c-9eac-8fbd2adb007b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Telfon cs go box sampe 7 menit. Telfon lagi jawabannya kayak mesin, pura2 bising. Emang beda sih ya dengan cs provider dan bank. Pesan suaranya juga lama sampe 2 menit, ya kali itu pulsa semua lho. Diemail ga dapet solusi. Masalah pun jadinya ga selesai.",1,38,3.56.2,2020-09-11 14:49:55,,,3.56.2
441049d6-8082-43dc-8f14-17a46bc35d5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi transportasi on-line paling nyaman,5,0,5.21.1,2025-07-03 08:08:20,,,5.21.1
135ebd95-7b42-445d-97b0-f0578c68e4c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ngga suka klo semisal lagi kondisi darurat, bukannya klo aplikasi begini seharusnya bisa mengatasi, semisal aja hujan go ride ya mana ada yg mau, trus saya pernah pesan go car, saya ngga jadi pesan saya cancel, malah drivernya nge wa saya mbilangin saya ""asu"", klo kaya gitu kan bisa di cancel sendiri ngga perlu pakai cara kasar kecewa saya",1,0,3.16.1,2019-02-21 16:53:49,,,3.16.1
b81a8131-d24b-4d75-9e3a-be33b3c9df54,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat sangat sangat mengecewakan, transaksi biasa saja difitnah melakukan transaksi tidak wajar dan pembayaran paylater pun gak pernah telat eh tiba2 diblokir padahal sebelumnya nawarin limit lebih tinggi kan aneh. Dimintai bukti transaksi seperti apa yang tidak wajar tapi gak ngasih2, ingat fitnah lebih kejam dari pembunuhan",1,12,4.30.1,2021-10-19 17:21:31,"Hai Qiqi Fatmala, mohon maaf atas kendala yang kamu alami. Mengenai kendala tersebut, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode #AR21-14041 pada subject email agar tim kami bisa bantu cek lebih lanjut. ^Ardi",2021-10-03 11:53:28,4.30.1
54998550-8596-4777-82b6-295e832b0ea9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sy kasih bintang 4 ya karena KLO bintang 5 sempurna banget sementara kesempurnaan cuma milik Allah SWT ☺️,4,0,5.22.1,2025-06-29 08:26:18,,,5.22.1
8f3df159-062f-4c5b-9571-e4a93802cbc5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ketika mau bayar via qris ke merchant aplikasi ini sering muncul popup notifikasi bahwa device tidak terhubung dengan koneksi internet, terkadang juga pending payment hingga berujung transaksi dibatalkan. walaupun dana di refund ke user tapi tetap saja membuat user balik lagi ke merchant buat bayar secara tunai. kemudian langganan gofood+ niatnya buat dapet promo tambahan dll, malah ketika jam2 flash sale semua promo itu hilang, setelah dicek ke akun lain normal2 saja masih ada promo, gimana ni?",1,1,,2023-11-12 11:35:56,"Hai Kak, mohon maaf atas ketidaknyamanannya. Terkait laporanmu sudah ada tiket dinomor 174706719 dan sedang ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi Gopay atau Gojek kamu ya. ^Oca",2023-11-14 15:23:47,
429bf782-83c2-47ae-a944-92b713985850,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Go-jek sangat membantu sekali keperluan mobilitas saya. Namun perlu ada perbaikan dalam hal customerservice, karena dua kali saya mengalami masalah/keluhan, selalu saja tanggapannya kurang memuaskan (terbilang lamban), bahkan saya harus mengirimkan email lebih dari 6 kali hingga akhirnya keluhan saya ditindaklanjuti oleh Customer Service.",5,18,3.25.2,2019-04-06 17:25:00,,,3.25.2
58d1ea5a-1397-43b9-8eec-b7cc285f29cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya gk bisa dibuka, pdhl sdh versi baru dan ganti akun. Sebelumnya jg sama, tdk bisa dibuka. Pernh 1 jam gk bisa dibuka, jd gagal pesan. Hari ini sy coba buka lg, tetap aza lemot. Setiap kali mau buka pesan, lemotnya minta ampun. Kalo udah lbh dr 10 kali buka, baru bisa pesan. Payaaaah.. Maaf aza di uninstall lg, percuma gk bisa dipakai",1,0,2.18.0,2020-12-23 12:51:22,,,2.18.0
94af1b5f-296c-4dcc-8a1c-dedc33611335,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong dong tambahin fitur simpan alamat, berguna banget fitur itu karena nggak perlu atur ulang titik penjemputan dan titik tujuan, di map juga nggak semua tempat ada nama lokasinya jadi sangat merepotkan saat pemilihan titik tujuan/penjemputan. Terima kasih.",3,0,,2020-09-21 08:44:36,,,
880a01b4-b386-404a-ba4e-ca9a7e379b9f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pemilihan drivernya jelek banget, saat jalan 2 jalur, selalu dapat yg di seberang jalan, itu driver berbelok hingga sampai menjemput sangat jauh. Harusnya ada option dong om, posisi jalan arah mana, bukan hanya terdekat. Saat sudah diperbaiki, saya balikin ke bintang 5",1,0,3.37.2,2019-11-11 11:56:51,,,3.37.2
ffce23b4-86af-455e-8000-7d6ad0384e70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hay IT gojek, aku ada ide buat inovasi kalian. karena aku sebagai customer setia, cek ini deh bisa gak: • ganti pembayaran pakai gopay pada pesanan yg sedang berlangsung (dari tunai ke gopay). //sebagai driver, sering kejadian customer lupa ganti saat nerima gofood • pencarian menu/resto pake voice command //kayak google maps gitu bisa nyari pake suara • rating resto dengan foto/video //ga ada salahnya niru sebelah, yang terbaik pemenangnya. //sebagai customer, kadang masih ragu sama yg baru",5,4,5.18.2,2025-04-29 12:04:25,,,5.18.2
8253c247-ac12-4713-a1f8-b7dd919a4d9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mempermudah perjalanan, menghemat waktu dan biaya",5,0,5.18.2,2025-04-30 15:17:09,,,5.18.2
8cd77fac-aacb-4547-b2f1-9cb0314eba7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah nunggu lama pesanan tiba-tiba di cancel,nggak lagi deh pesen disini,aplikasi nggk rekomendasi banget,nyesel instal aplikasi ini",1,1,5.17.1,2025-05-20 12:35:27,"Hai Kak Pipit, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa
",2025-05-20 13:05:56,5.17.1
e13c7e29-ac7a-43cc-a669-377a4d8864e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jaringan penuh cuma dibilang tidak ada jaringan, gara² masalah gitu jadi telat",3,0,5.20.1,2025-06-10 09:02:44,"Hai Kak Angga, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko",2025-06-10 13:55:51,5.20.1
91bdcf14-5c6f-4ae5-bd6d-1b786c7b7837,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya langganan gojek, bahkan klo ada driver baik/ buruk slalu saya kasih saran, tpi kenapa smkin ksini gojek harganya makin mahal ya? padahal jarak deket loh, kenapa smkin mahal? ga kaya dlu banyak promo, klo skrng gd promo.",5,2,5.19.2,2025-07-07 21:09:23,,,5.19.2
315a3358-159e-44f9-93b5-8dc0e4984a4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya mengalami kendala di aplikasi, di mana beberapa alamat favorit tidak tampil, namun saat saya mencoba menambahkannya kembali, sistem menolak karena alamat tersebut terdeteksi sudah ada, mohon bantuannya untuk meninjau dan memperbaiki masalah ini, terima kasih.",4,0,,2025-07-27 10:20:34,,,
bdeacadb-a491-43c6-8fc6-886f70f0cb8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,unistall...pesen makanan bisa bisanya salah terus sampe tiap hari beda menu beda resto... salah siapa nih ?,1,0,5.18.2,2025-06-30 19:09:45,"Hai Kak Mita, mohon maaf atas ketidaknyamanannya. Jika ada pesanan yang tidak sesuai, cek kembali detail item pada Riwayat Pesanan. Jika tidak sesuai, laporkan melalui halaman Bantuan di aplikasi Gojek > ketik ""Pesanan GoFood yang saya terima kurang/tidak sesuai"" pada kolom pencarian. Kami akan membantumu. ^Maura",2025-06-30 19:31:16,5.18.2
9052bb37-588c-4551-87a8-d3ef226a9c72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jangan pakai Gojek atau Gopay. ketika ada kendala penanganan nya lambat. telpon CS malah bikin mlarat. karena setiap telpon dimatikan,1,0,5.18.2,2025-05-01 22:30:13,"Hai Kak Nur, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-121-1601-58537 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maura",2025-05-01 23:02:05,5.18.2
3ba87aa6-a72b-4e99-ae2f-eb902ec3f2b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah bagus... tapi kadang bikin bingung ketika aplikasi nya di matikan...jadi seolah2 belum berangkat ke tempat titik jemput.... juga utk go food, ketika ada tempat yg memang sudah ditutup , mohon utk di hapus dri aplikasi go food nya supaya tidak membingungkan customer.... Juga utk para driver, coba deh utk lebih ramah kepada para penumpang, ...selamat bekerja.... smoga sukses....",5,5,3.36.0,2019-09-29 22:44:43,,,3.36.0
5fc8a40d-5286-4c7b-884d-7ef970826ed6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi kok eror terus kagak bisa di pencet,1,0,5.24.2,2025-07-21 09:58:28,"Hai Kak Ariz, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2025-07-21 11:08:13,5.24.2
5e7b0b17-a359-403e-9e91-0581faaa7cb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong dong bug nya di perbaiki terutama dalam fitur upgrade akun gopay.. Setiap saya buka aplikasi kamera hp pada saat mau mengupload KTP dan selfie hasil gambar nya selalu gelap.. Flash kamera hp tidak bekerja sehingga gelap walaupun sudah dibawah sinar matahari/lampu.. Ini membuat akun saya di tolak terus dengan alasan Photo tidak terlihat.. Mohon solusi agar lebih baik.. HP saya XPERIA AQUA M4 dual SIM,2,1,3.42.3,2020-01-12 16:36:36,,,3.42.3
fc027f3c-4daa-4abe-9095-4d09b9aaf990,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kalo boleh diperbaiki donk layanan aplikasinya.. Masa saya udah 2 kali masih liat2, tiba2 statusnya udah mesen 😪.. Duit saya kepotong gitu aja dan ga bisa dicancel.. Setidaknya sebelum checkout, ada ' page' buat konfirmasi (atau sandi) apakah yakin mau pesan.. Kaya gini saya kan jadi ketempuhan.. 🥺😫",2,0,,2021-02-20 18:36:33,,,
